datetime,start_time,end_time,concSS1,concSS2,concSS3,concSS4,concSS5
2013-11-20 05:00:00,2013-11-20 04:00:00,2013-11-20 06:00:00,55.12,108.84,142.27,184.88,317.95
2013-11-20 07:00:00,2013-11-20 06:00:00,2013-11-20 08:00:00,43.77,122.92,146.62,234.69,423.39
2013-11-20 09:00:00,2013-11-20 08:00:00,2013-11-20 10:00:00,61.63,134.0,131.08,169.29,302.56
2013-11-20 11:00:00,2013-11-20 10:00:00,2013-11-20 12:00:00,48.67,101.53,125.67,181.83,359.48
2013-11-20 13:00:00,2013-11-20 12:00:00,2013-11-20 14:00:00,47.08,109.72,135.65,191.69,414.84
2013-11-20 15:00:00,2013-11-20 14:00:00,2013-11-20 16:00:00,34.16,101.86,152.84,283.64,536.78
2013-11-20 17:00:00,2013-11-20 16:00:00,2013-11-20 18:00:00,67.92,202.28,186.3,542.92,1095.94
2013-11-20 19:00:00,2013-11-20 18:00:00,2013-11-20 20:00:00,46.53,148.72,264.76,325.12,646.25
2013-11-20 21:00:00,2013-11-20 20:00:00,2013-11-20 22:00:00,64.91,177.65,212.47,435.94,891.04
2013-11-20 23:00:00,2013-11-20 22:00:00,2013-11-21 00:00:00,67.73,233.58,347.98,539.36,934.76
2013-11-21 01:00:00,2013-11-21 00:00:00,2013-11-21 02:00:00,48.23,167.33,273.57,499.19,679.75
2013-11-21 03:00:00,2013-11-21 02:00:00,2013-11-21 04:00:00,44.63,157.97,228.69,380.85,655.67
2013-11-21 05:00:00,2013-11-21 04:00:00,2013-11-21 06:00:00,50.88,142.6,206.87,349.35,603.63
2013-11-21 07:00:00,2013-11-21 06:00:00,2013-11-21 08:00:00,62.04,138.95,173.0,312.35,489.17
2013-11-21 09:00:00,2013-11-21 08:00:00,2013-11-21 10:00:00,56.0,153.69,179.79,250.63,410.32
2013-11-21 13:00:00,2013-11-21 12:00:00,2013-11-21 14:00:00,39.9,91.43,89.05,112.63,242.89
2013-11-21 15:00:00,2013-11-21 14:00:00,2013-11-21 16:00:00,18.2,68.35,72.27,81.28,180.63
2013-11-21 17:00:00,2013-11-21 16:00:00,2013-11-21 18:00:00,27.36,68.8,95.78,111.36,185.35
2013-11-21 19:00:00,2013-11-21 18:00:00,2013-11-21 20:00:00,37.14,79.21,101.91,151.38,228.64
2013-11-21 21:00:00,2013-11-21 20:00:00,2013-11-21 22:00:00,28.23,81.09,119.11,190.06,254.2
2013-11-21 23:00:00,2013-11-21 22:00:00,2013-11-22 00:00:00,77.7,323.46,185.94,290.26,530.79
2013-11-22 01:00:00,2013-11-22 00:00:00,2013-11-22 02:00:00,19.05,80.45,143.23,284.69,432.91
2013-11-22 03:00:00,2013-11-22 02:00:00,2013-11-22 04:00:00,41.7,113.87,159.13,414.26,549.34
2013-11-22 05:00:00,2013-11-22 04:00:00,2013-11-22 06:00:00,115.01,269.7,347.63,530.47,752.15
2013-11-22 07:00:00,2013-11-22 06:00:00,2013-11-22 08:00:00,165.92,391.62,523.78,662.38,860.67
2013-11-22 09:00:00,2013-11-22 08:00:00,2013-11-22 10:00:00,77.97,219.13,366.8,536.73,279.5
2013-11-22 11:00:00,2013-11-22 10:00:00,2013-11-22 12:00:00,81.22,101.06,107.94,158.2,201.73
2013-11-22 13:00:00,2013-11-22 12:00:00,2013-11-22 14:00:00,91.04,124.56,130.97,142.94,221.57
2013-11-22 15:00:00,2013-11-22 14:00:00,2013-11-22 16:00:00,55.41,109.04,118.08,148.91,214.19
2013-11-22 17:00:00,2013-11-22 16:00:00,2013-11-22 18:00:00,61.34,95.63,93.92,106.33,208.45
2013-11-22 19:00:00,2013-11-22 18:00:00,2013-11-22 20:00:00,75.06,126.63,130.18,149.91,228.9
2013-11-22 21:00:00,2013-11-22 20:00:00,2013-11-22 22:00:00,86.41,137.85,147.05,140.06,188.02
2013-11-22 23:00:00,2013-11-22 22:00:00,2013-11-23 00:00:00,92.81,133.19,141.06,157.19,202.37
2013-11-23 01:00:00,2013-11-23 00:00:00,2013-11-23 02:00:00,99.25,192.06,198.8,221.06,276.27
2013-11-23 03:00:00,2013-11-23 02:00:00,2013-11-23 04:00:00,111.39,273.56,284.09,334.41,546.56
2013-11-23 05:00:00,2013-11-23 04:00:00,2013-11-23 06:00:00,119.28,239.31,269.72,357.02,583.73
2013-11-23 07:00:00,2013-11-23 06:00:00,2013-11-23 08:00:00,140.83,224.81,245.69,269.63,421.44
2013-11-23 09:00:00,2013-11-23 08:00:00,2013-11-23 10:00:00,139.69,474.21,1040.55,871.76,1243.52
2013-11-23 11:00:00,2013-11-23 10:00:00,2013-11-23 12:00:00,141.49,441.96,379.82,468.33,1063.14
2013-11-23 13:00:00,2013-11-23 12:00:00,2013-11-23 14:00:00,128.92,383.9,774.85,1411.32,3270.56
2013-11-23 15:00:00,2013-11-23 14:00:00,2013-11-23 16:00:00,137.73,325.98,391.29,452.43,864.19
2013-11-23 17:00:00,2013-11-23 16:00:00,2013-11-23 18:00:00,78.94,292.59,429.5,718.91,918.15
2013-11-23 19:00:00,2013-11-23 18:00:00,2013-11-23 20:00:00,142.47,443.85,524.88,528.15,942.16
2013-11-23 21:00:00,2013-11-23 20:00:00,2013-11-23 22:00:00,140.55,373.27,445.48,399.11,612.87
2013-11-23 23:00:00,2013-11-23 22:00:00,2013-11-24 00:00:00,160.25,320.0,358.66,406.06,552.73
2013-11-24 01:00:00,2013-11-24 00:00:00,2013-11-24 02:00:00,84.03,276.32,332.34,298.39,382.72
2013-11-24 03:00:00,2013-11-24 02:00:00,2013-11-24 04:00:00,27.47,99.68,148.12,120.75,115.36
2013-11-24 05:00:00,2013-11-24 04:00:00,2013-11-24 06:00:00,21.34,50.42,56.17,47.78,71.84
2013-11-24 07:00:00,2013-11-24 06:00:00,2013-11-24 08:00:00,18.43,35.49,41.36,45.82,78.89
2013-11-24 09:00:00,2013-11-24 08:00:00,2013-11-24 10:00:00,25.0,45.83,44.36,50.42,176.19
2013-11-24 11:00:00,2013-11-24 10:00:00,2013-11-24 12:00:00,26.09,66.61,79.8,101.27,285.9
2013-11-24 13:00:00,2013-11-24 12:00:00,2013-11-24 14:00:00,29.73,108.68,101.79,121.7,240.56
2013-11-24 15:00:00,2013-11-24 14:00:00,2013-11-24 16:00:00,16.56,80.9,125.64,239.51,421.94
2013-11-24 17:00:00,2013-11-24 16:00:00,2013-11-24 18:00:00,17.73,67.36,98.39,148.47,278.68
2013-11-24 19:00:00,2013-11-24 18:00:00,2013-11-24 20:00:00,15.0,59.63,87.93,133.91,315.35
2013-11-24 21:00:00,2013-11-24 20:00:00,2013-11-24 22:00:00,23.91,61.13,88.74,142.94,353.5
2013-11-24 23:00:00,2013-11-24 22:00:00,2013-11-25 00:00:00,18.96,52.82,72.37,123.58,320.52
2013-11-25 01:00:00,2013-11-25 00:00:00,2013-11-25 02:00:00,18.05,49.94,72.41,115.01,262.34
2013-11-25 03:00:00,2013-11-25 02:00:00,2013-11-25 04:00:00,17.46,53.78,75.84,110.44,255.05
2013-11-25 05:00:00,2013-11-25 04:00:00,2013-11-25 06:00:00,15.64,58.86,87.7,144.55,311.72
2013-11-25 07:00:00,2013-11-25 06:00:00,2013-11-25 08:00:00,20.02,51.28,133.28,208.72,394.76
2013-11-25 09:00:00,2013-11-25 08:00:00,2013-11-25 10:00:00,22.25,91.94,125.27,185.18,417.89
2013-11-25 11:00:00,2013-11-25 10:00:00,2013-11-25 12:00:00,23.59,79.48,135.13,189.23,331.75
2013-11-25 13:00:00,2013-11-25 12:00:00,2013-11-25 14:00:00,24.32,96.6,138.91,151.87,286.21
2013-11-25 15:00:00,2013-11-25 14:00:00,2013-11-25 16:00:00,27.41,93.08,101.64,190.15,305.86
2013-11-25 17:00:00,2013-11-25 16:00:00,2013-11-25 18:00:00,28.7,87.83,125.7,176.91,345.74
2013-11-25 19:00:00,2013-11-25 18:00:00,2013-11-25 20:00:00,32.48,82.55,120.25,191.27,337.69
2013-11-25 21:00:00,2013-11-25 20:00:00,2013-11-25 22:00:00,28.65,109.54,135.0,197.92,329.63
2013-11-25 23:00:00,2013-11-25 22:00:00,2013-11-26 00:00:00,36.81,109.62,139.99,189.99,297.98
2013-11-26 01:00:00,2013-11-26 00:00:00,2013-11-26 02:00:00,25.97,66.88,109.09,171.26,215.82
2013-11-26 03:00:00,2013-11-26 02:00:00,2013-11-26 04:00:00,26.18,66.0,90.52,127.99,244.88
2013-11-26 05:00:00,2013-11-26 04:00:00,2013-11-26 06:00:00,25.48,74.46,106.76,147.32,287.5
2013-11-26 07:00:00,2013-11-26 06:00:00,2013-11-26 08:00:00,48.77,152.44,201.81,186.46,542.17
2013-11-26 09:00:00,2013-11-26 08:00:00,2013-11-26 10:00:00,39.62,139.38,216.09,345.26,729.83
2013-11-26 11:00:00,2013-11-26 10:00:00,2013-11-26 12:00:00,67.75,224.16,238.94,338.56,708.58
2013-11-26 13:00:00,2013-11-26 12:00:00,2013-11-26 14:00:00,88.73,310.57,408.68,638.72,898.04
2013-11-26 15:00:00,2013-11-26 14:00:00,2013-11-26 16:00:00,95.28,241.66,333.44,416.21,896.69
2013-11-26 17:00:00,2013-11-26 16:00:00,2013-11-26 18:00:00,65.91,223.66,300.79,532.79,896.0
2013-11-26 19:00:00,2013-11-26 18:00:00,2013-11-26 20:00:00,51.75,233.08,231.83,315.19,735.37
2013-11-26 21:00:00,2013-11-26 20:00:00,2013-11-26 22:00:00,67.59,284.51,279.52,322.2,586.77
2013-11-26 23:00:00,2013-11-26 22:00:00,2013-11-27 00:00:00,177.88,281.95,287.54,354.46,571.48
2013-11-27 01:00:00,2013-11-27 00:00:00,2013-11-27 02:00:00,67.45,202.52,173.97,250.33,493.13
2013-11-27 03:00:00,2013-11-27 02:00:00,2013-11-27 04:00:00,35.87,128.31,127.34,198.59,429.29
2013-11-27 05:00:00,2013-11-27 04:00:00,2013-11-27 06:00:00,25.98,88.97,107.91,181.84,401.77
2013-11-27 07:00:00,2013-11-27 06:00:00,2013-11-27 08:00:00,22.13,70.41,108.43,151.02,324.61
2013-11-27 09:00:00,2013-11-27 08:00:00,2013-11-27 10:00:00,40.55,69.94,207.4,525.55,540.25
2013-11-27 11:00:00,2013-11-27 10:00:00,2013-11-27 12:00:00,115.94,311.32,360.29,542.69,1060.17
2013-11-27 13:00:00,2013-11-27 12:00:00,2013-11-27 14:00:00,50.9,263.25,341.97,396.01,910.5
2013-11-27 15:00:00,2013-11-27 14:00:00,2013-11-27 16:00:00,10.38,41.35,129.05,128.9,220.29
2013-11-27 17:00:00,2013-11-27 16:00:00,2013-11-27 18:00:00,18.77,50.38,70.78,94.91,135.81
2013-11-27 19:00:00,2013-11-27 18:00:00,2013-11-27 20:00:00,31.26,67.84,67.3,91.9,121.86
2013-11-27 21:00:00,2013-11-27 20:00:00,2013-11-27 22:00:00,22.13,65.0,86.03,103.48,71.19
2013-11-27 23:00:00,2013-11-27 22:00:00,2013-11-28 00:00:00,22.49,37.98,38.66,42.1,76.39
2013-11-28 01:00:00,2013-11-28 00:00:00,2013-11-28 02:00:00,14.43,33.12,38.59,57.79,67.47
2013-11-28 03:00:00,2013-11-28 02:00:00,2013-11-28 04:00:00,9.48,33.41,36.38,46.09,49.61
2013-11-28 05:00:00,2013-11-28 04:00:00,2013-11-28 06:00:00,13.93,31.4,39.33,40.89,39.42
2013-11-28 07:00:00,2013-11-28 06:00:00,2013-11-28 08:00:00,8.92,27.63,30.77,35.12,46.48
2013-11-28 09:00:00,2013-11-28 08:00:00,2013-11-28 10:00:00,11.07,25.38,32.36,48.13,78.91
2013-11-28 13:00:00,2013-11-28 12:00:00,2013-11-28 14:00:00,32.73,46.93,51.78,53.55,74.47
2013-11-28 15:00:00,2013-11-28 14:00:00,2013-11-28 16:00:00,26.8,42.77,42.31,37.08,50.14
2013-11-28 17:00:00,2013-11-28 16:00:00,2013-11-28 18:00:00,38.41,42.11,37.38,61.64,56.64
2013-11-28 19:00:00,2013-11-28 18:00:00,2013-11-28 20:00:00,24.88,52.25,68.49,45.61,57.03
2013-11-28 21:00:00,2013-11-28 20:00:00,2013-11-28 22:00:00,44.27,46.24,45.33,57.45,66.56
2013-11-28 23:00:00,2013-11-28 22:00:00,2013-11-29 00:00:00,61.73,68.69,68.78,73.66,86.08
2013-11-29 01:00:00,2013-11-29 00:00:00,2013-11-29 02:00:00,40.08,81.91,81.88,75.88,146.5
2013-11-29 03:00:00,2013-11-29 02:00:00,2013-11-29 04:00:00,44.01,53.53,62.65,86.84,123.1
2013-11-29 05:00:00,2013-11-29 04:00:00,2013-11-29 06:00:00,45.73,65.63,78.13,82.15,144.4
2013-11-29 07:00:00,2013-11-29 06:00:00,2013-11-29 08:00:00,39.47,66.55,84.72,100.47,187.73
2013-11-29 09:00:00,2013-11-29 08:00:00,2013-11-29 10:00:00,39.42,66.59,73.5,119.19,194.97
2013-11-29 11:00:00,2013-11-29 10:00:00,2013-11-29 12:00:00,41.9,88.65,125.69,171.13,402.89
2013-11-29 13:00:00,2013-11-29 12:00:00,2013-11-29 14:00:00,43.42,93.33,109.52,188.95,686.04
2013-11-29 15:00:00,2013-11-29 14:00:00,2013-11-29 16:00:00,41.25,117.86,187.94,320.99,894.36
2013-11-29 17:00:00,2013-11-29 16:00:00,2013-11-29 18:00:00,49.23,162.0,222.14,348.4,1007.59
2013-11-29 19:00:00,2013-11-29 18:00:00,2013-11-29 20:00:00,54.47,193.4,284.67,450.39,1068.66
2013-11-29 21:00:00,2013-11-29 20:00:00,2013-11-29 22:00:00,60.47,170.01,283.44,448.71,919.84
2013-11-29 23:00:00,2013-11-29 22:00:00,2013-11-30 00:00:00,41.76,120.5,135.63,220.44,489.88
2013-11-30 01:00:00,2013-11-30 00:00:00,2013-11-30 02:00:00,35.48,76.34,89.53,151.12,277.76
2013-11-30 03:00:00,2013-11-30 02:00:00,2013-11-30 04:00:00,31.34,59.58,90.91,151.44,299.33
2013-11-30 05:00:00,2013-11-30 04:00:00,2013-11-30 06:00:00,32.44,71.47,172.34,255.44,401.21
2013-11-30 07:00:00,2013-11-30 06:00:00,2013-11-30 08:00:00,39.16,111.16,169.28,254.28,489.87
2013-11-30 09:00:00,2013-11-30 08:00:00,2013-11-30 10:00:00,41.81,123.89,191.81,294.01,552.92
2013-11-30 11:00:00,2013-11-30 10:00:00,2013-11-30 12:00:00,40.37,152.57,148.37,138.48,316.9
2013-11-30 13:00:00,2013-11-30 12:00:00,2013-11-30 14:00:00,49.69,103.78,117.1,121.11,272.61
2013-11-30 15:00:00,2013-11-30 14:00:00,2013-11-30 16:00:00,18.68,60.86,73.58,109.27,221.97
2013-11-30 17:00:00,2013-11-30 16:00:00,2013-11-30 18:00:00,23.3,64.03,85.51,131.94,237.82
2013-11-30 19:00:00,2013-11-30 18:00:00,2013-11-30 20:00:00,25.11,69.72,87.39,173.85,329.35
2013-11-30 21:00:00,2013-11-30 20:00:00,2013-11-30 22:00:00,34.32,121.64,162.98,234.17,451.05
2013-11-30 23:00:00,2013-11-30 22:00:00,2013-12-01 00:00:00,29.09,96.09,156.15,241.01,430.97
2013-12-01 01:00:00,2013-12-01 00:00:00,2013-12-01 02:00:00,27.93,93.88,124.39,176.01,474.45
2013-12-01 03:00:00,2013-12-01 02:00:00,2013-12-01 04:00:00,18.3,129.66,180.47,286.2,418.24
2013-12-01 05:00:00,2013-12-01 04:00:00,2013-12-01 06:00:00,43.56,140.56,146.82,155.1,295.05
2013-12-01 07:00:00,2013-12-01 06:00:00,2013-12-01 08:00:00,21.38,80.54,127.1,173.08,282.17
2013-12-01 09:00:00,2013-12-01 08:00:00,2013-12-01 10:00:00,14.17,38.75,64.79,97.98,197.61
2013-12-01 11:00:00,2013-12-01 10:00:00,2013-12-01 12:00:00,15.6,39.41,49.31,63.11,93.46
2013-12-01 13:00:00,2013-12-01 12:00:00,2013-12-01 14:00:00,60.01,102.4,95.69,99.69,147.37
2013-12-01 15:00:00,2013-12-01 14:00:00,2013-12-01 16:00:00,79.46,84.17,92.28,124.72,171.86
2013-12-01 17:00:00,2013-12-01 16:00:00,2013-12-01 18:00:00,35.48,48.87,65.06,78.15,88.92
2013-12-01 19:00:00,2013-12-01 18:00:00,2013-12-01 20:00:00,21.66,44.84,64.44,64.91,88.06
2013-12-01 21:00:00,2013-12-01 20:00:00,2013-12-01 22:00:00,29.0,58.41,64.54,75.95,112.98
2013-12-01 23:00:00,2013-12-01 22:00:00,2013-12-02 00:00:00,30.71,54.5,60.97,79.34,148.38
2013-12-02 01:00:00,2013-12-02 00:00:00,2013-12-02 02:00:00,28.63,50.19,52.55,68.13,148.01
2013-12-02 03:00:00,2013-12-02 02:00:00,2013-12-02 04:00:00,28.92,46.61,53.85,67.44,107.86
2013-12-02 05:00:00,2013-12-02 04:00:00,2013-12-02 06:00:00,22.66,38.62,49.64,60.65,94.77
2013-12-02 07:00:00,2013-12-02 06:00:00,2013-12-02 08:00:00,25.09,42.22,54.64,88.96,121.59
2013-12-02 09:00:00,2013-12-02 08:00:00,2013-12-02 10:00:00,26.93,58.57,68.97,123.67,206.9
2013-12-02 11:00:00,2013-12-02 10:00:00,2013-12-02 12:00:00,30.86,73.66,79.23,140.08,307.59
2013-12-02 13:00:00,2013-12-02 12:00:00,2013-12-02 14:00:00,42.1,133.22,163.82,255.31,714.09
2013-12-02 15:00:00,2013-12-02 14:00:00,2013-12-02 16:00:00,60.67,167.19,219.6,329.79,647.82
2013-12-02 17:00:00,2013-12-02 16:00:00,2013-12-02 18:00:00,38.99,187.35,220.49,245.28,797.82
2013-12-02 19:00:00,2013-12-02 18:00:00,2013-12-02 20:00:00,29.36,123.71,185.51,275.99,916.63
2013-12-02 21:00:00,2013-12-02 20:00:00,2013-12-02 22:00:00,28.98,99.13,162.43,382.94,1009.07
2013-12-02 23:00:00,2013-12-02 22:00:00,2013-12-03 00:00:00,33.76,134.52,250.76,476.94,952.7
2013-12-03 01:00:00,2013-12-03 00:00:00,2013-12-03 02:00:00,33.95,166.53,240.0,440.5,959.76
2013-12-03 03:00:00,2013-12-03 02:00:00,2013-12-03 04:00:00,58.86,319.14,346.11,479.69,1131.08
2013-12-03 05:00:00,2013-12-03 04:00:00,2013-12-03 06:00:00,60.45,309.64,388.37,611.15,1218.32
2013-12-03 07:00:00,2013-12-03 06:00:00,2013-12-03 08:00:00,46.65,299.31,387.43,628.5,1263.33
2013-12-03 09:00:00,2013-12-03 08:00:00,2013-12-03 10:00:00,55.79,188.38,304.22,561.61,1310.39
2013-12-03 11:00:00,2013-12-03 10:00:00,2013-12-03 12:00:00,35.99,115.64,216.31,477.12,1143.07
2013-12-03 13:00:00,2013-12-03 12:00:00,2013-12-03 14:00:00,26.59,88.57,148.19,307.13,692.72
2013-12-03 15:00:00,2013-12-03 14:00:00,2013-12-03 16:00:00,16.08,50.4,43.61,93.47,268.85
2013-12-03 17:00:00,2013-12-03 16:00:00,2013-12-03 18:00:00,9.59,35.09,50.3,65.3,166.85
2013-12-03 19:00:00,2013-12-03 18:00:00,2013-12-03 20:00:00,17.9,40.71,46.72,64.28,123.86
2013-12-03 21:00:00,2013-12-03 20:00:00,2013-12-03 22:00:00,22.41,45.06,57.92,99.06,260.26
2013-12-03 23:00:00,2013-12-03 22:00:00,2013-12-04 00:00:00,27.05,57.08,72.78,123.1,317.69
2013-12-04 01:00:00,2013-12-04 00:00:00,2013-12-04 02:00:00,29.25,59.08,72.74,97.8,218.39
2013-12-04 03:00:00,2013-12-04 02:00:00,2013-12-04 04:00:00,35.16,69.96,87.71,118.55,292.87
2013-12-04 05:00:00,2013-12-04 04:00:00,2013-12-04 06:00:00,36.96,72.02,86.97,130.13,364.57
2013-12-04 11:00:00,2013-12-04 10:00:00,2013-12-04 12:00:00,56.9,162.69,235.06,448.13,929.34
2013-12-04 13:00:00,2013-12-04 12:00:00,2013-12-04 14:00:00,46.81,177.24,277.25,465.85,893.2
2013-12-04 15:00:00,2013-12-04 14:00:00,2013-12-04 16:00:00,49.84,187.84,269.87,397.56,792.45
2013-12-04 17:00:00,2013-12-04 16:00:00,2013-12-04 18:00:00,108.46,335.49,411.79,578.88,1024.76
2013-12-04 19:00:00,2013-12-04 18:00:00,2013-12-04 20:00:00,110.53,360.29,504.63,839.61,1498.57
2013-12-04 21:00:00,2013-12-04 20:00:00,2013-12-04 22:00:00,114.21,264.69,422.0,698.02,1188.44
2013-12-04 23:00:00,2013-12-04 22:00:00,2013-12-05 00:00:00,107.8,208.98,250.16,323.81,500.44
2013-12-05 01:00:00,2013-12-05 00:00:00,2013-12-05 02:00:00,141.61,192.62,190.06,249.75,357.35
2013-12-05 03:00:00,2013-12-05 02:00:00,2013-12-05 04:00:00,116.73,166.52,189.32,198.81,249.41
2013-12-05 05:00:00,2013-12-05 04:00:00,2013-12-05 06:00:00,130.34,174.06,220.46,254.23,320.33
2013-12-05 07:00:00,2013-12-05 06:00:00,2013-12-05 08:00:00,111.38,223.23,266.95,327.57,489.3
2013-12-05 09:00:00,2013-12-05 08:00:00,2013-12-05 10:00:00,82.31,227.49,115.64,191.01,522.15
2013-12-05 13:00:00,2013-12-05 12:00:00,2013-12-05 14:00:00,18.55,67.28,110.1,131.99,277.71
2013-12-05 15:00:00,2013-12-05 14:00:00,2013-12-05 16:00:00,34.45,114.02,128.78,156.8,457.21
2013-12-05 17:00:00,2013-12-05 16:00:00,2013-12-05 18:00:00,236.97,938.63,609.19,448.27,1196.06
2013-12-05 19:00:00,2013-12-05 18:00:00,2013-12-05 20:00:00,30.29,63.48,97.24,392.04,788.54
2013-12-05 21:00:00,2013-12-05 20:00:00,2013-12-05 22:00:00,93.0,205.42,215.51,284.04,596.93
2013-12-05 23:00:00,2013-12-05 22:00:00,2013-12-06 00:00:00,131.41,236.85,195.43,197.51,454.53
2013-12-06 01:00:00,2013-12-06 00:00:00,2013-12-06 02:00:00,134.19,115.72,124.69,196.9,615.5
2013-12-06 03:00:00,2013-12-06 02:00:00,2013-12-06 04:00:00,63.94,141.36,132.99,193.82,352.87
2013-12-06 05:00:00,2013-12-06 04:00:00,2013-12-06 06:00:00,106.96,140.84,142.63,181.11,342.7
2013-12-06 07:00:00,2013-12-06 06:00:00,2013-12-06 08:00:00,86.41,115.07,123.15,158.99,318.66
2013-12-06 09:00:00,2013-12-06 08:00:00,2013-12-06 10:00:00,79.74,118.74,157.02,169.82,270.94
2013-12-06 11:00:00,2013-12-06 10:00:00,2013-12-06 12:00:00,94.99,137.13,157.0,173.28,292.5
2013-12-06 13:00:00,2013-12-06 12:00:00,2013-12-06 14:00:00,124.44,177.73,220.2,300.27,480.7
2013-12-06 15:00:00,2013-12-06 14:00:00,2013-12-06 16:00:00,158.28,203.3,274.84,314.15,435.9
2013-12-06 17:00:00,2013-12-06 16:00:00,2013-12-06 18:00:00,183.13,254.43,275.4,335.85,481.35
2013-12-06 19:00:00,2013-12-06 18:00:00,2013-12-06 20:00:00,194.91,258.67,280.27,339.18,522.9
2013-12-06 21:00:00,2013-12-06 20:00:00,2013-12-06 22:00:00,113.81,207.71,231.63,177.89,271.87
2013-12-06 23:00:00,2013-12-06 22:00:00,2013-12-07 00:00:00,94.34,146.87,150.83,174.38,251.18
2013-12-07 01:00:00,2013-12-07 00:00:00,2013-12-07 02:00:00,100.81,145.23,158.94,171.7,237.08
2013-12-07 03:00:00,2013-12-07 02:00:00,2013-12-07 04:00:00,107.2,159.6,165.57,188.42,269.87
2013-12-07 05:00:00,2013-12-07 04:00:00,2013-12-07 06:00:00,199.23,229.57,196.47,217.0,352.32
2013-12-07 07:00:00,2013-12-07 06:00:00,2013-12-07 08:00:00,225.06,282.22,294.83,322.88,499.76
2013-12-07 09:00:00,2013-12-07 08:00:00,2013-12-07 10:00:00,167.8,215.12,242.6,294.0,371.81
2013-12-07 11:00:00,2013-12-07 10:00:00,2013-12-07 12:00:00,148.53,186.3,203.91,258.92,341.66
2013-12-07 13:00:00,2013-12-07 12:00:00,2013-12-07 14:00:00,178.19,248.63,244.88,270.64,369.44
2013-12-07 15:00:00,2013-12-07 14:00:00,2013-12-07 16:00:00,166.55,265.18,297.39,361.39,453.48
2013-12-07 17:00:00,2013-12-07 16:00:00,2013-12-07 18:00:00,125.09,197.13,241.06,344.1,492.14
2013-12-07 19:00:00,2013-12-07 18:00:00,2013-12-07 20:00:00,111.74,176.26,207.15,277.26,381.11
2013-12-07 21:00:00,2013-12-07 20:00:00,2013-12-07 22:00:00,94.44,160.04,175.88,220.97,271.99
2013-12-07 23:00:00,2013-12-07 22:00:00,2013-12-08 00:00:00,99.61,147.63,178.84,229.91,312.24
2013-12-08 01:00:00,2013-12-08 00:00:00,2013-12-08 02:00:00,89.08,135.74,135.11,176.78,255.95
2013-12-08 03:00:00,2013-12-08 02:00:00,2013-12-08 04:00:00,98.27,137.61,143.76,192.08,269.62
2013-12-08 05:00:00,2013-12-08 04:00:00,2013-12-08 06:00:00,92.05,119.11,117.28,134.61,191.7
2013-12-08 07:00:00,2013-12-08 06:00:00,2013-12-08 08:00:00,80.27,107.15,114.83,130.59,148.76
2013-12-08 09:00:00,2013-12-08 08:00:00,2013-12-08 10:00:00,72.88,107.17,106.92,120.34,163.45
2013-12-08 11:00:00,2013-12-08 10:00:00,2013-12-08 12:00:00,97.2,107.97,128.77,143.91,195.05
2013-12-08 13:00:00,2013-12-08 12:00:00,2013-12-08 14:00:00,96.25,117.68,141.4,170.16,199.69
2013-12-08 15:00:00,2013-12-08 14:00:00,2013-12-08 16:00:00,100.95,129.16,161.52,239.5,383.77
2013-12-08 17:00:00,2013-12-08 16:00:00,2013-12-08 18:00:00,103.31,179.8,186.67,281.15,438.19
2013-12-08 19:00:00,2013-12-08 18:00:00,2013-12-08 20:00:00,114.67,193.63,237.49,317.83,504.01
2013-12-08 21:00:00,2013-12-08 20:00:00,2013-12-08 22:00:00,121.47,216.13,258.46,336.39,547.3
2013-12-08 23:00:00,2013-12-08 22:00:00,2013-12-09 00:00:00,12.07,70.81,190.83,292.5,446.95
2013-12-09 01:00:00,2013-12-09 00:00:00,2013-12-09 02:00:00,5.12,35.55,132.69,260.65,452.75
2013-12-09 03:00:00,2013-12-09 02:00:00,2013-12-09 04:00:00,3.41,14.05,84.46,270.96,295.77
2013-12-09 05:00:00,2013-12-09 04:00:00,2013-12-09 06:00:00,4.47,13.83,50.02,170.94,293.08
2013-12-09 07:00:00,2013-12-09 06:00:00,2013-12-09 08:00:00,4.45,28.2,74.35,165.49,207.4
2013-12-09 09:00:00,2013-12-09 08:00:00,2013-12-09 10:00:00,113.58,147.69,147.81,144.44,139.74
2013-12-09 11:00:00,2013-12-09 10:00:00,2013-12-09 12:00:00,94.49,149.44,152.36,166.88,188.43
2013-12-09 13:00:00,2013-12-09 12:00:00,2013-12-09 14:00:00,94.64,142.49,189.0,240.06,302.58
2013-12-09 15:00:00,2013-12-09 14:00:00,2013-12-09 16:00:00,89.16,103.42,121.58,149.4,238.42
2013-12-09 17:00:00,2013-12-09 16:00:00,2013-12-09 18:00:00,110.98,144.94,146.63,149.88,178.19
2013-12-09 19:00:00,2013-12-09 18:00:00,2013-12-09 20:00:00,141.25,243.06,277.44,414.74,416.35
2013-12-09 21:00:00,2013-12-09 20:00:00,2013-12-09 22:00:00,158.7,145.76,153.06,213.74,296.38
2013-12-09 23:00:00,2013-12-09 22:00:00,2013-12-10 00:00:00,111.24,185.1,225.68,242.14,252.02
2013-12-10 01:00:00,2013-12-10 00:00:00,2013-12-10 02:00:00,164.73,219.95,239.57,245.76,228.41
2013-12-10 03:00:00,2013-12-10 02:00:00,2013-12-10 04:00:00,171.89,243.14,324.12,342.44,388.67
2013-12-10 05:00:00,2013-12-10 04:00:00,2013-12-10 06:00:00,195.81,301.14,366.58,401.0,460.83
